citationId,sourceId,locator,boundedContext,sourceFact,subjectAlignment,claimAlignment
CIT_JRN_R25_B02_SPC_ONYMACRIS_UNGUICULARIS_TERRAIN_BROAD_001,SRC_R25_B02_030,Methods: Beetles,Animals were collected in Namib sand dunes south of the Kuiseb River within the fog-influenced coastal desert.,The exact habitat is coastal desert dune field.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_ONYMACRIS_UNGUICULARIS_TERRAIN_SPECIFIC_001,SRC_R25_B02_030,Field collection and natural fog events,Fog basking occurs on sand-dune crests during advective fog events in the Namib.,Hot desert and dunes directly describe the observed setting.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANDINUS_IMPERATOR_PERSONALITY_ID_001,SRC_R25_B02_005,Reproduction and parental care,Newborn emperor scorpions climb onto their mother's back and remain protected there through the vulnerable early period before dispersing.,Mothers physically carry and guard their young during early development.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANDINUS_IMPERATOR_TERRAIN_BROAD_001,SRC_R25_B02_005,Habitat,"Emperor scorpions inhabit hot humid West African forest and live in burrows beneath litter, debris, stream banks, and termite mounds.","Humid forest, wet margins, and subterranean refuge form the habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANDINUS_IMPERATOR_TERRAIN_SPECIFIC_001,SRC_R25_B02_005,Habitat,"Rainforest floor, stream banks, wet ground, leaf litter, soil burrows, and termite mounds are explicitly listed.","Rain forest, forest floor, swamp, river, soil, and burrow match the documented habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANTHEROPHIS_ALLEGHANIENSIS_PERSONALITY_ID_001,SRC_R25_B02_048,Behavior,The fact sheet identifies the species as an active climber and explicitly states that prey is killed by constriction.,Eastern ratsnakes kill captured prey by muscular constriction.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANTHEROPHIS_ALLEGHANIENSIS_TERRAIN_BROAD_001,SRC_R25_B02_048,Habitat,"The snake uses hardwood forest, woodland, swamps, farmland, old fields, barnyards, rural buildings, and mixed wooded-open landscapes.","Forest, wetland, grassland, farming, and built habitats are all documented.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANTHEROPHIS_ALLEGHANIENSIS_TERRAIN_SPECIFIC_001,SRC_R25_B02_048,Habitat list,"Woodland, swamps, fields, farms, forest edges, barns, and rural buildings are explicit habitat settings.","Woodland, swamp, farmland, meadow, forest edge, village, and city map the listed settings.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANULIRUS_ARGUS_PERSONALITY_ID_001,SRC_R25_B02_006,Behavior,The account describes daytime autumn mass migrations to deeper water in organized single-file lines.,Groups coordinate directional travel in long single-file migratory formations.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANULIRUS_ARGUS_TERRAIN_BROAD_001,SRC_R25_B02_006,Habitat and life stages,Juveniles settle in marine vegetation and shelters before moving as subadults to coral reef habitat occupied by adults.,Coastal and ocean habitats support successive benthic life stages.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PANULIRUS_ARGUS_TERRAIN_SPECIFIC_001,SRC_R25_B02_006,"Settlement, shelter, and adult habitat","Seagrass and mangrove vegetation protect juveniles, crevices serve as dens, and adults occupy coral reefs.","Coral reef, seagrass bed, mangrove, and burrow map the documented habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PAPILIO_GLAUCUS_PERSONALITY_ID_001,SRC_R25_B02_007,Physical description and predation,Female eastern tiger swallowtails can occur as a dark morph that visually resembles the distasteful pipevine swallowtail.,Some females gain protection by mimicking an unpalatable butterfly.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PAPILIO_GLAUCUS_TERRAIN_BROAD_001,SRC_R25_B02_007,Habitat,"The species uses deciduous woods, forest edges, river valleys, parks, gardens, and suburbs.","Forest, riparian, and developed green spaces support the butterfly.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PAPILIO_GLAUCUS_TERRAIN_SPECIFIC_001,SRC_R25_B02_007,Habitat list,"Broadleaf woodland, forest margin, river corridor, parks, suburban gardens, and nectar flowers are documented.","Woodland, forest edge, river, city, village, and flowering habitat map exact use.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARALITHODES_CAMTSCHATICUS_PERSONALITY_ID_001,SRC_R25_B02_050,Where They Live: Habitat,"NOAA reports that older juveniles form traveling pods of tens of thousands, mound during the day, feed at night, and likely reduce predation through aggregation.",Red king crabs form enormous defensive pods analogous to schooling fish.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARALITHODES_CAMTSCHATICUS_TERRAIN_BROAD_001,SRC_R25_B02_050,Range and Habitat,Life stages occupy North Pacific coastal shallows and deeper continental-shelf marine water.,The species depends on coastal and ocean benthic habitat.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARALITHODES_CAMTSCHATICUS_TERRAIN_SPECIFIC_001,SRC_R25_B02_050,Juvenile and mature habitat,"Juveniles use shell, cobble, algae, and bryozoan structure; adults move across deeper shelf habitat and females return shallow to hatch eggs.","Pelagic shelf, coral-like structure, and kelp-algae habitat map documented use.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARAPONERA_CLAVATA_PERSONALITY_ID_001,SRC_R25_B02_034,Field methods and foraging results,Researchers quantified prey returned by 75 colonies and observed the routine way workers attacked and subdued caterpillars along rainforest trees and trails.,Workers systematically hunt rainforest herbivores and return prey to their nests.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARAPONERA_CLAVATA_TERRAIN_BROAD_001,SRC_R25_B02_034,Study sites and nesting ecology,P. clavata is a ground-nesting inhabitant of lowland Neotropical rainforest whose workers forage on trees and understory trails.,The species links tropical forest foraging with underground nests.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PARAPONERA_CLAVATA_TERRAIN_SPECIFIC_001,SRC_R25_B02_034,La Selva and Barro Colorado field context,"Nests occur in soil at tree bases while foragers use forest floor, understory, trunks, and canopy vegetation.","Rain forest, canopy, forest floor, soil, and burrow map the documented habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PERIPLANETA_AMERICANA_PERSONALITY_ID_001,SRC_R25_B02_039,Abstract and aggregation experiments,The study tests how social influence changes individual sheltering and aggregation decisions in American cockroaches.,Cockroaches use social facilitation to assemble in common resting shelters.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PERIPLANETA_AMERICANA_TERRAIN_BROAD_001,SRC_R25_B02_039,Study species ecology,"P. americana is an urban gregarious cockroach concentrated in warm, moist buildings, basements, service tunnels, and sewer systems.",Built and subsurface infrastructure provide its primary habitat.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PERIPLANETA_AMERICANA_TERRAIN_SPECIFIC_001,SRC_R25_B02_039,Habitat accounts,"Restaurants, food plants, residences, basements, steam tunnels, and city sewers are documented infestation sites.","City, village, workshop, and tunnel tokens represent exact built habitats.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHANAEUS_VINDEX_PERSONALITY_ID_001,SRC_R25_B02_028,Methods and burial behavior,"Females dig directly below dung, bury brood balls and food caches at substantial depth, and move embedded seeds into the soil.",Dung burial constructs tunnels and redistributes nutrients and seeds through soil.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHANAEUS_VINDEX_TERRAIN_BROAD_001,SRC_R25_B02_028,Field setting and population ecology,P. vindex is a generalist found in open pasture and forest and spends long periods below ground while rearing offspring.,"Grassland, forest, and subterranean habitat support its life cycle.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHANAEUS_VINDEX_TERRAIN_SPECIFIC_001,SRC_R25_B02_028,Tennessee experiments and habitat literature,"Pastures, meadows, woods, forest mosaics, soil columns, and brood tunnels are documented.","Farmland, meadow, woodland, forest edge, soil, and burrow map exact use.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHIDIPPUS_REGIUS_PERSONALITY_ID_001,SRC_R25_B02_046,Abstract and trajectory experiments,The study measured exploratory leaps and found controlled muscle-powered trajectories suited to different distances and movement costs.,Regal jumping spiders plan and execute flexible exploratory jumps across gaps.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHIDIPPUS_REGIUS_TERRAIN_BROAD_001,SRC_R25_B02_046,Exact-species habitat account,"The species hunts visually on trees, shrubs, herbaceous vegetation, walls, and other sunlit surfaces in natural and settled areas.","Woody, open, and developed vegetation supports its active hunting.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHIDIPPUS_REGIUS_TERRAIN_SPECIFIC_001,SRC_R25_B02_046,Habits and Habitat,"Woodland edges, meadows, scrub, gardens, walls, and settled landscapes are documented.","Woodland, forest edge, meadow, scrubland, city, and village map exact habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTINUS_PYRALIS_PERSONALITY_ID_001,SRC_R25_B02_038,"Appendix 1, Photinus pyralis biology and life history",The species account states that both sexes participate in a bioluminescent flash dialogue during courtship and that the flashes carry species and mate information.,Photinus pyralis males and females conduct a reciprocal bioluminescent courtship dialogue.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTINUS_PYRALIS_TERRAIN_BROAD_001,SRC_R25_B02_038,"Appendix 1.1, habitat-generalist sentence","The exact species is described from fields, meadows, suburban lawns, forests, woodland edges, and urban environments.","Photinus pyralis occupies forest, grassland, and built environments.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTINUS_PYRALIS_TERRAIN_SPECIFIC_001,SRC_R25_B02_038,"Appendix 1.1, habitat-generalist sentence","The account specifically lists fields, meadows, suburban lawns, forests, woodland edges, and urban settings.","Documented specific settings map to meadow, forest edge, woodland, and city.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTURIS_VERSICOLOR_PERSONALITY_ID_001,SRC_R25_B02_044,Abstract,"The study reports that females mimic prey females' flash responses, adjust replies to different male patterns, and attract males of four species.",Photuris versicolor females use adjustable flash mimicry to lure heterospecific males as prey.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTURIS_VERSICOLOR_TERRAIN_BROAD_001,SRC_R25_B02_019,Habitat section and habitat comments,"NatureServe describes the exact species in grasslands, forests, lawns, fields, shrub scrub, woodland margins, and suburban settings.","Photuris versicolor uses forest, grassland, and built habitats.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PHOTURIS_VERSICOLOR_TERRAIN_SPECIFIC_001,SRC_R25_B02_019,"Ecology and Life History, Habitat Comments","The habitat comments list grasslands, shrub scrub, lawns and fields bordered by woodlands, with suburban or orchard habitat classifications.","Documented settings map to woodland, scrubland, meadow, farmland, and city.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_POLISTES_DOMINULA_PERSONALITY_ID_001,SRC_R25_B02_035,"Introduction, Polistes dominula colony founding paragraph",The paper states that co-foundresses establish a linear dominance hierarchy tied to division of labor and reproductive skew; the dominant lays most eggs while subordinates work.,Polistes dominula foundresses organize reproduction and work through a linear dominance hierarchy.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_POLISTES_DOMINULA_TERRAIN_BROAD_001,SRC_R25_B02_040,"Results and discussion, habitat association paragraphs","A field study identifies P. dominula as eurytopic, thermophilous, associated with open areas, anthropogenic habitats, and wooden buildings.",Polistes dominula occupies grassland and built environments.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_POLISTES_DOMINULA_TERRAIN_SPECIFIC_001,SRC_R25_B02_040,"Discussion, Polistes dominula open-habitat enumeration","The study lists ruderal areas, fallow land, grasslands, pastures, plantations, sheltered buildings, window frames, shutters, doors, eaves, and roofs.","Documented settings map to meadow, scrubland, farmland, city, and village.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PORTIA_FIMBRIATA_PERSONALITY_ID_001,SRC_R25_B02_057,Abstract,"Across twelve novel experimental layouts, Portia fimbriata chose prey-reaching detours above chance, including routes requiring movement away from an unseen lure.",Portia fimbriata solves novel detour problems to reach prey no longer visible.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PORTIA_FIMBRIATA_TERRAIN_BROAD_001,SRC_R25_B02_015,Habitat section,"The Australian Museum places the exact species across savanna woodland to rainforest, with webs among rocks, roots, bark, and foliage.",Portia fimbriata occupies forest and grassland habitat.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PORTIA_FIMBRIATA_TERRAIN_SPECIFIC_001,SRC_R25_B02_015,Habitat section,"The museum account specifies rainforest, savanna woodland, rockpile outcrops, and cave entrances.","Documented settings map to rainforest, woodland, and cave.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PROCAMBARUS_CLARKII_PERSONALITY_ID_001,SRC_R25_B02_058,Abstract,"Resident-intruder trials found clear shelter-related territorial defense in both male and female juveniles, and relative size significantly predicted contest outcomes.",Procambarus clarkii juveniles defend and compete for shelter resources.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PROCAMBARUS_CLARKII_TERRAIN_BROAD_001,SRC_R25_B02_026,"Species profile, Ecology",The USGS profile identifies a freshwater crayfish associated with aquatic habitats and burrowing in fine sediments.,"Procambarus clarkii occupies freshwater, wetland, and excavated burrow habitat.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PROCAMBARUS_CLARKII_TERRAIN_SPECIFIC_001,SRC_R25_B02_026,"Species profile, habitat and burrow-density discussion",The profile associates the species with freshwater systems and notes that burrow density is greatest in fine sediments.,"Documented habitat maps to rivers, ponds, marshes, and burrows.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PYTHON_BIVITTATUS_PERSONALITY_ID_001,SRC_R25_B02_018,Abstract and documented brooding behavioral timeline,"The field study documents wild Burmese-python nest selection, thermogenesis, and female brooding behavior at egg clutches.",Python bivittatus females perform sustained nest-site brooding and thermoregulatory behavior.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PYTHON_BIVITTATUS_TERRAIN_BROAD_001,SRC_R25_B02_025,Ecology paragraph,"The USGS profile lists grasslands, swamps, marshes, rocky foothills, open jungle, woodlands, and river valleys and notes dependence on permanent freshwater.","Python bivittatus uses wetland, freshwater, forest, and grassland habitats.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_PYTHON_BIVITTATUS_TERRAIN_SPECIFIC_001,SRC_R25_B02_025,"Species profile, Ecology","The exact-species account names swamps, marshes, river valleys, woodlands, grasslands, and permanent freshwater.","Documented settings map to marsh, swamp, river, woodland, and prairie.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_RABIDOSA_RABIDA_PERSONALITY_ID_001,SRC_R25_B02_017,Abstract,The dissertation examines the exact species' courtship signals and reports complex displays using visual and seismic modalities whose variation affects female mating decisions.,Rabidosa rabida males perform multimodal courtship displays.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_RABIDOSA_RABIDA_TERRAIN_BROAD_001,SRC_R25_B02_017,"Abstract, study-species description",The exact species is identified as a grassland wolf spider living and signaling in a structurally complex environment.,Rabidosa rabida is documented as a grassland-dwelling wolf spider.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R25_B02_SPC_RABIDOSA_RABIDA_TERRAIN_SPECIFIC_001,SRC_R25_B02_017,"Abstract, grassland environment",The research explicitly locates the exact species in grassland environments.,Grassland occurrence normalizes to prairie and meadow terrain.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
